t,x,y,z,roll,pitch,heading,u,v,w,p,q,r,lon,lat,left,right,bow_ver,bow_hor,stern_ver,stern_hor,elevator,rudder,
20.20000000,0.89241844,-0.00001013,0.52196256,-0.00000355,-0.01847515,6.28315881,0.08907000,0.00000020,0.03795570,-0.00000317,-0.00407455,-0.00000104,-0.00000000,0.00000803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
20.25000000,0.89683612,-0.00001024,0.52394230,-0.00000370,-0.01867888,6.28315876,0.08787636,0.00000032,0.02459003,-0.00000309,-0.00352594,-0.00000103,-0.00000000,0.00000807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
20.30000000,0.90120620,-0.00001033,0.52525365,-0.00000386,-0.01885518,6.28315870,0.08665215,0.00000045,0.01127359,-0.00000300,-0.00298031,-0.00000103,-0.00000000,0.00000811,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
20.35000000,0.90552741,-0.00001042,0.52589892,-0.00000400,-0.01900419,6.28315865,0.08540425,0.00000059,-0.00200281,-0.00000290,-0.00243754,-0.00000102,-0.00000000,0.00000815,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
20.40000000,0.90979876,-0.00001051,0.52587994,-0.00000415,-0.01912607,6.28315860,0.08413942,0.00000074,-0.01524815,-0.00000280,-0.00189708,-0.00000102,-0.00000000,0.00000819,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
20.45000000,0.91401954,-0.00001059,0.52519813,-0.00000429,-0.01922092,6.28315855,0.08286431,0.00000089,-0.02846406,-0.00000269,-0.00135608,-0.00000102,-0.00000000,0.00000823,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
20.50000000,0.91818935,-0.00001066,0.52385482,-0.00000442,-0.01928873,6.28315850,0.08158561,0.00000106,-0.04164780,-0.00000257,-0.00081399,-0.00000102,-0.00000000,0.00000826,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
20.55000000,0.92230803,-0.00001072,0.52185150,-0.00000455,-0.01932942,6.28315845,0.08030996,0.00000122,-0.05479665,-0.00000245,-0.00027027,-0.00000103,-0.00000000,0.00000830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
20.60000000,0.92637573,-0.00001079,0.51918979,-0.00000467,-0.01934294,6.28315840,0.07904399,0.00000140,-0.06790794,-0.00000232,0.00027563,-0.00000103,-0.00000000,0.00000834,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
20.65000000,0.93039287,-0.00001084,0.51587147,-0.00000479,-0.01932916,6.28315835,0.07779435,0.00000158,-0.08097609,-0.00000219,0.00082409,-0.00000104,-0.00000000,0.00000837,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
20.70000000,0.93436011,-0.00001089,0.51189860,-0.00000489,-0.01928795,6.28315830,0.07656765,0.00000176,-0.09399390,-0.00000206,0.00137536,-0.00000104,-0.00000000,0.00000841,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
20.75000000,0.93827843,-0.00001093,0.50727362,-0.00000500,-0.01921918,6.28315824,0.07537051,0.00000195,-0.10695656,-0.00000192,0.00192970,-0.00000105,-0.00000000,0.00000844,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
20.80000000,0.94214903,-0.00001096,0.50199920,-0.00000509,-0.01912270,6.28315819,0.07420950,0.00000214,-0.11985928,-0.00000178,0.00248739,-0.00000105,-0.00000000,0.00000848,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
20.85000000,0.94597342,-0.00001099,0.49607829,-0.00000518,-0.01899833,6.28315814,0.07309122,0.00000234,-0.13269731,-0.00000164,0.00304865,-0.00000106,-0.00000000,0.00000851,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
20.90000000,0.94975337,-0.00001101,0.48951404,-0.00000526,-0.01884590,6.28315808,0.07202220,0.00000254,-0.14546592,-0.00000149,0.00361367,-0.00000107,-0.00000000,0.00000855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
20.95000000,0.95349090,-0.00001102,0.48230990,-0.00000533,-0.01866521,6.28315803,0.07100897,0.00000274,-0.15816040,-0.00000134,0.00418263,-0.00000107,-0.00000000,0.00000858,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.00000000,0.95718833,-0.00001103,0.47446953,-0.00000540,-0.01845608,6.28315797,0.07005803,0.00000293,-0.17077607,-0.00000119,0.00475565,-0.00000107,-0.00000000,0.00000861,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.05000000,0.96084822,-0.00001103,0.46599682,-0.00000546,-0.01821830,6.28315792,0.06917587,0.00000313,-0.18330830,-0.00000104,0.00533283,-0.00000108,-0.00000000,0.00000865,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.10000000,0.96447340,-0.00001102,0.45689594,-0.00000551,-0.01795166,6.28315786,0.06836890,0.00000333,-0.19575244,-0.00000089,0.00591422,-0.00000108,-0.00000000,0.00000868,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.15000000,0.96806699,-0.00001101,0.44717126,-0.00000555,-0.01765595,6.28315781,0.06764352,0.00000353,-0.20810389,-0.00000074,0.00649986,-0.00000108,-0.00000000,0.00000871,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.20000000,0.97163235,-0.00001098,0.43682740,-0.00000559,-0.01733095,6.28315775,0.06700608,0.00000373,-0.22035809,-0.00000059,0.00708971,-0.00000108,-0.00000000,0.00000874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.25000000,0.97517309,-0.00001096,0.42586921,-0.00000562,-0.01697647,6.28315770,0.06646288,0.00000392,-0.23251047,-0.00000044,0.00768372,-0.00000108,-0.00000000,0.00000878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.30000000,0.97869310,-0.00001092,0.41430177,-0.00000564,-0.01659228,6.28315764,0.06602015,0.00000412,-0.24455652,-0.00000029,0.00828178,-0.00000107,-0.00000000,0.00000881,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.35000000,0.98219654,-0.00001088,0.40213040,-0.00000565,-0.01617819,6.28315758,0.06568407,0.00000431,-0.25649174,-0.00000014,0.00888376,-0.00000107,-0.00000000,0.00000884,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.40000000,0.98568778,-0.00001084,0.38936062,-0.00000566,-0.01573401,6.28315753,0.06546072,0.00000449,-0.26831167,0.00000000,0.00948948,-0.00000106,-0.00000000,0.00000887,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.45000000,0.98917148,-0.00001079,0.37599819,-0.00000566,-0.01525953,6.28315747,0.06535612,0.00000467,-0.28001188,0.00000015,0.01009870,-0.00000105,-0.00000000,0.00000890,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.50000000,0.99265254,-0.00001073,0.36204909,-0.00000565,-0.01475460,6.28315742,0.06537618,0.00000485,-0.29158796,0.00000029,0.01071117,-0.00000103,-0.00000000,0.00000893,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.55000000,0.99613610,-0.00001067,0.34751951,-0.00000563,-0.01421904,6.28315736,0.06552674,0.00000502,-0.30303558,0.00000043,0.01132658,-0.00000102,-0.00000000,0.00000896,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.60000000,0.99962754,-0.00001060,0.33241584,-0.00000561,-0.01365271,6.28315731,0.06581348,0.00000518,-0.31435042,0.00000056,0.01194458,-0.00000100,-0.00000000,0.00000900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.65000000,1.00313249,-0.00001053,0.31674471,-0.00000558,-0.01305548,6.28315726,0.06624200,0.00000534,-0.32552821,0.00000069,0.01256481,-0.00000098,-0.00000000,0.00000903,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.70000000,1.00665680,-0.00001045,0.30051293,-0.00000555,-0.01242724,6.28315720,0.06681775,0.00000550,-0.33656475,0.00000082,0.01318683,-0.00000095,-0.00000000,0.00000906,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.75000000,1.01020655,-0.00001037,0.28372751,-0.00000551,-0.01176790,6.28315715,0.06753778,0.00000564,-0.34752164,0.00000094,0.01382842,-0.00000092,-0.00000000,0.00000909,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.80000000,1.01378768,-0.00001028,0.26639237,-0.00000546,-0.01107648,6.28315710,0.06837736,0.00000580,-0.35849084,0.00000105,0.01473302,-0.00000090,-0.00000000,0.00000912,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.85000000,1.01740488,-0.00001019,0.24850679,-0.00000541,-0.01033983,6.28315705,0.06934539,0.00000593,-0.36914566,0.00000116,0.01607852,-0.00000087,-0.00000000,0.00000916,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.90000000,1.02106280,-0.00001010,0.23008635,-0.00000535,-0.00953590,6.28315701,0.07051539,0.00000601,-0.37849802,0.00000127,0.01764854,-0.00000083,-0.00000000,0.00000919,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
21.95000000,1.02476887,-0.00001000,0.21119593,-0.00000528,-0.00865347,6.28315696,0.07192628,0.00000608,-0.38568690,0.00000137,0.01929347,-0.00000079,-0.00000000,0.00000922,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.00000000,1.02853193,-0.00000991,0.19194343,-0.00000521,-0.00768880,6.28315691,0.07357929,0.00000607,-0.38999963,0.00000146,0.02090371,-0.00000075,-0.00000000,0.00000926,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.05000000,1.03236071,-0.00000981,0.17247231,-0.00000514,-0.00664361,6.28315687,0.07544951,0.00000595,-0.39078311,0.00000155,0.02238277,-0.00000067,-0.00000000,0.00000929,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.10000000,1.03626292,-0.00000973,0.15295865,-0.00000506,-0.00552448,6.28315683,0.07748800,0.00000581,-0.38744012,0.00000164,0.02364310,-0.00000053,-0.00000000,0.00000933,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.15000000,1.04024428,-0.00000965,0.13360834,-0.00000498,-0.00434232,6.28315680,0.07962530,0.00000571,-0.37943672,0.00000172,0.02460602,-0.00000036,-0.00000000,0.00000936,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.20000000,1.04430788,-0.00000957,0.11465397,-0.00000490,-0.00311202,6.28315678,0.08177528,0.00000554,-0.36631937,0.00000179,0.02520399,-0.00000028,-0.00000000,0.00000940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.25000000,1.04845363,-0.00000950,0.09635081,-0.00000481,-0.00185182,6.28315675,0.08384127,0.00000530,-0.34773487,0.00000186,0.02538270,-0.00000024,-0.00000000,0.00000944,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.30000000,1.05267788,-0.00000944,0.07897186,-0.00000471,-0.00058269,6.28315674,0.08572346,0.00000499,-0.32345306,0.00000192,0.02510329,-0.00000021,-0.00000000,0.00000947,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.35000000,1.05697348,-0.00000939,0.06280171,-0.00000462,0.00067248,6.28315672,0.08732710,0.00000457,-0.29338750,0.00000197,0.02434398,-0.00000022,-0.00000000,0.00000951,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.40000000,1.06132997,-0.00000936,0.04812940,-0.00000452,0.00188968,6.28315670,0.08857147,0.00000407,-0.25761838,0.00000201,0.02310079,-0.00000017,-0.00000000,0.00000955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.45000000,1.06573419,-0.00000934,0.03524014,-0.00000442,0.00304472,6.28315669,0.08939743,0.00000366,-0.21640966,0.00000207,0.02138721,-0.00000018,-0.00000000,0.00000959,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.50000000,1.07017110,-0.00000933,0.02440610,-0.00000431,0.00411408,6.28315668,0.08977291,0.00000313,-0.17021248,0.00000211,0.01923294,-0.00000022,-0.00000000,0.00000963,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.55000000,1.07462469,-0.00000934,0.01587708,-0.00000421,0.00507572,6.28315666,0.08969829,0.00000259,-0.11968004,0.00000216,0.01668198,-0.00000033,-0.00000000,0.00000967,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.60000000,1.07907918,-0.00000936,0.00987039,-0.00000410,0.00590982,6.28315664,0.08920649,0.00000201,-0.06563953,0.00000222,0.01379002,-0.00000051,-0.00000000,0.00000971,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.65000000,1.08352003,-0.00000940,0.00656211,-0.00000399,0.00659932,6.28315661,0.08836257,0.00000139,-0.00910374,0.00000227,0.01062221,-0.00000071,-0.00000000,0.00000975,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.70000000,1.08793505,-0.00000946,0.00607778,-0.00000388,0.00713043,6.28315658,0.08725949,0.00000077,0.04879465,0.00000233,0.00725053,-0.00000091,-0.00000000,0.00000979,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.75000000,1.09231531,-0.00000954,0.00848634,-0.00000376,0.00749296,6.28315653,0.08601269,0.00000024,0.10676123,0.00000240,0.00371181,-0.00000107,-0.00000000,0.00000983,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.80000000,1.09665583,-0.00000963,0.01379202,-0.00000364,0.00767855,6.28315647,0.08475142,-0.00000029,0.16333746,0.00000247,0.00008278,-0.00000131,-0.00000000,0.00000987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.85000000,1.10095598,-0.00000974,0.02192612,-0.00000352,0.00768269,6.28315641,0.08360990,-0.00000085,0.21712491,0.00000254,-0.00354767,-0.00000153,-0.00000000,0.00000991,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.90000000,1.10521976,-0.00000987,0.03274993,-0.00000339,0.00750531,6.28315633,0.08271702,-0.00000120,0.26673286,0.00000261,-0.00708398,-0.00000168,-0.00000000,0.00000995,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
22.95000000,1.10945559,-0.00001000,0.04605515,-0.00000326,0.00715111,6.28315625,0.08218485,-0.00000152,0.31100966,0.00000268,-0.01043040,-0.00000181,-0.00000000,0.00000998,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.00000000,1.11367593,-0.00001015,0.06157585,-0.00000313,0.00662959,6.28315616,0.08209835,-0.00000193,0.34905980,0.00000275,-0.01349587,-0.00000185,-0.00000000,0.00001002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.05000000,1.11789646,-0.00001032,0.07900125,-0.00000299,0.00595480,6.28315607,0.08250722,-0.00000212,0.38028792,0.00000282,-0.01619923,-0.00000187,-0.00000000,0.00001006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.10000000,1.12213497,-0.00001049,0.09799074,-0.00000285,0.00514483,6.28315598,0.08342184,-0.00000220,0.40438996,0.00000290,-0.01847399,-0.00000189,-0.00000000,0.00001010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.15000000,1.12641003,-0.00001067,0.11818851,-0.00000271,0.00422113,6.28315589,0.08481334,-0.00000222,0.42134913,0.00000298,-0.02027318,-0.00000190,-0.00000000,0.00001014,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.20000000,1.13073959,-0.00001085,0.13923788,-0.00000256,0.00320747,6.28315580,0.08661705,-0.00000223,0.43142103,0.00000307,-0.02157321,-0.00000192,-0.00000000,0.00001018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.25000000,1.13513961,-0.00001104,0.16079493,-0.00000240,0.00212881,6.28315570,0.08874122,-0.00000218,0.43508115,0.00000315,-0.02237537,-0.00000190,-0.00000000,0.00001022,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.30000000,1.13962297,-0.00001122,0.18253949,-0.00000225,0.00101005,6.28315561,0.09107763,-0.00000210,0.43298114,0.00000324,-0.02270570,-0.00000181,-0.00000000,0.00001026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.35000000,1.14419872,-0.00001142,0.20418394,-0.00000209,-0.00012524,6.28315552,0.09351319,-0.00000197,0.42590279,0.00000333,-0.02261311,-0.00000177,-0.00000000,0.00001030,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.40000000,1.14887171,-0.00001161,0.22547966,-0.00000192,-0.00125590,6.28315544,0.09594161,-0.00000182,0.41471406,0.00000343,-0.02216610,-0.00000181,-0.00000000,0.00001034,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.45000000,1.15364274,-0.00001180,0.24622137,-0.00000175,-0.00236420,6.28315535,0.09827333,-0.00000162,0.40033674,0.00000352,-0.02144955,-0.00000185,-0.00000000,0.00001038,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.50000000,1.15850907,-0.00001200,0.26624977,-0.00000157,-0.00343668,6.28315526,0.10044374,-0.00000143,0.38373216,0.00000362,-0.02056299,-0.00000190,-0.00000000,0.00001043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.55000000,1.16346529,-0.00001219,0.28545353,-0.00000139,-0.00446483,6.28315516,0.10242270,-0.00000124,0.36593680,0.00000372,-0.01962666,-0.00000197,-0.00000000,0.00001047,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.60000000,1.16850469,-0.00001237,0.30377305,-0.00000120,-0.00544616,6.28315507,0.10425304,-0.00000104,0.34841144,0.00000381,-0.01885454,-0.00000202,-0.00000000,0.00001052,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.65000000,1.17362239,-0.00001256,0.32122175,-0.00000101,-0.00638889,6.28315497,0.10586139,-0.00000086,0.33140443,0.00000391,-0.01814792,-0.00000207,-0.00000000,0.00001056,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.70000000,1.17880948,-0.00001274,0.33782545,-0.00000082,-0.00729628,6.28315486,0.10722983,-0.00000068,0.31470140,0.00000399,-0.01745018,-0.00000212,-0.00000000,0.00001061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.75000000,1.18405602,-0.00001293,0.35359922,-0.00000062,-0.00816879,6.28315476,0.10837175,-0.00000052,0.29828646,0.00000407,-0.01676114,-0.00000217,-0.00000000,0.00001066,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.80000000,1.18935260,-0.00001310,0.36855731,-0.00000041,-0.00900685,6.28315465,0.10929999,-0.00000036,0.28214429,0.00000414,-0.01608062,-0.00000221,-0.00000000,0.00001070,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.85000000,1.19469032,-0.00001328,0.38271317,-0.00000020,-0.00981088,6.28315454,0.11002684,-0.00000023,0.26626013,0.00000420,-0.01540842,-0.00000226,-0.00000000,0.00001075,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.90000000,1.20006079,-0.00001345,0.39607951,0.00000001,-0.01058130,6.28315443,0.11056413,-0.00000010,0.25061971,0.00000426,-0.01474433,-0.00000230,-0.00000000,0.00001080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
23.95000000,1.20545609,-0.00001363,0.40866829,0.00000022,-0.01131852,6.28315431,0.11092324,0.00000001,0.23520924,0.00000431,-0.01408815,-0.00000234,-0.00000000,0.00001085,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
24.00000000,1.21086879,-0.00001379,0.42049077,0.00000044,-0.01202293,6.28315420,0.11111510,0.00000006,0.22001538,0.00000434,-0.01343965,-0.00000237,-0.00000000,0.00001090,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
24.05000000,1.21629188,-0.00001397,0.43155754,0.00000066,-0.01269491,6.28315408,0.11115025,0.00000009,0.20502521,0.00000437,-0.01279861,-0.00000241,-0.00000000,0.00001095,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
