t,x,y,z,roll,pitch,heading,u,v,w,p,q,r
2.16666667,0.10279587,0.12396372,-0.32363273,-0.00518663,0.06778777,0.04073619,0.05595515,0.04386601,-0.05352096,-0.03365115,-0.07212524,0.01335080
2.18333333,0.10361962,0.12465660,-0.32436782,-0.00573166,0.06656548,0.04094728,0.05394731,0.03931475,-0.04074891,-0.03355925,-0.07340193,0.01225586
2.20000000,0.10442834,0.12527084,-0.32489303,-0.00627584,0.06532431,0.04114102,0.05197653,0.03467532,-0.02831696,-0.03342402,-0.07453502,0.01117141
2.21666667,0.10522188,0.12580482,-0.32521484,-0.00681838,0.06406659,0.04131765,0.05004595,0.02995192,-0.01626441,-0.03324438,-0.07552855,0.01010129
2.23333333,0.10600011,0.12625702,-0.32534035,-0.00735847,0.06279454,0.04147747,0.04815839,0.02514892,-0.00462779,-0.03301949,-0.07638642,0.00904875
2.25000000,0.10676290,0.12662600,-0.32527720,-0.00789528,0.06151035,0.04162081,0.04631646,0.02027079,0.00655946,-0.03274847,-0.07711235,0.00801653
2.26666667,0.10751016,0.12691042,-0.32503362,-0.00842797,0.06021615,0.04174806,0.04452247,0.01532217,0.01726464,-0.03243079,-0.07770988,0.00700707
2.28333333,0.10824181,0.12710907,-0.32461843,-0.00895569,0.05891400,0.04185962,0.04277858,0.01030778,0.02744937,-0.03206568,-0.07818243,0.00602268
2.30000000,0.10895778,0.12722080,-0.32404108,-0.00947757,0.05760592,0.04195592,0.04108663,0.00523250,0.03707965,-0.03165293,-0.07853321,0.00506511
2.31666667,0.10965804,0.12724459,-0.32331143,-0.00999275,0.05629388,0.04203743,0.03944832,0.00010133,0.04612748,-0.03119234,-0.07876535,0.00413601
2.33333333,0.11034259,0.12717954,-0.32243976,-0.01050036,0.05497979,0.04210461,0.03786509,-0.00508065,0.05457080,-0.03068371,-0.07888172,0.00323665
2.35000000,0.11101146,0.12702486,-0.32143658,-0.01099955,0.05366552,0.04215797,0.03633823,-0.01030717,0.06239352,-0.03012717,-0.07888499,0.00236809
2.36666667,0.11166472,0.12677992,-0.32031258,-0.01148946,0.05235292,0.04219798,0.03486881,-0.01557073,0.06958536,-0.02952313,-0.07877763,0.00153125
2.38333333,0.11230251,0.12644425,-0.31907855,-0.01196923,0.05104378,0.04222519,0.03345765,-0.02086374,0.07614170,-0.02887209,-0.07856196,0.00072750
2.40000000,0.11292498,0.12601749,-0.31774522,-0.01243805,0.04973987,0.04224014,0.03210507,-0.02617855,0.08206345,-0.02817483,-0.07823998,-0.00004067
2.41666667,0.11353234,0.12549949,-0.31632324,-0.01289509,0.04844292,0.04224341,0.03081130,-0.03150742,0.08735662,-0.02743232,-0.07781354,-0.00077161
2.43333333,0.11412485,0.12489019,-0.31482308,-0.01333957,0.04715464,0.04223562,0.02957647,-0.03684261,0.09203207,-0.02664573,-0.07728433,-0.00146401
2.45000000,0.11470281,0.12418973,-0.31325493,-0.01377070,0.04587671,0.04221736,0.02840060,-0.04217632,0.09610511,-0.02581639,-0.07665398,-0.00211682
2.46666667,0.11526658,0.12339836,-0.31162866,-0.01418775,0.04461081,0.04218927,0.02728380,-0.04750079,0.09959513,-0.02494586,-0.07592403,-0.00272930
2.48333333,0.11581657,0.12251648,-0.30995375,-0.01459001,0.04335855,0.04215198,0.02622597,-0.05280825,0.10252509,-0.02403579,-0.07509597,-0.00330086
2.50000000,0.11635323,0.12154464,-0.30823923,-0.01497680,0.04212156,0.04210613,0.02522690,-0.05809101,0.10492117,-0.02308805,-0.07417120,-0.00383127
2.51666667,0.11687706,0.12048351,-0.30649364,-0.01534747,0.04090144,0.04205234,0.02428632,-0.06334142,0.10681218,-0.02210450,-0.07315116,-0.00432058
2.53333333,0.11738861,0.11933392,-0.30472501,-0.01570143,0.03969974,0.04199123,0.02340382,-0.06855190,0.10822929,-0.02108716,-0.07203733,-0.00476913
2.55000000,0.11788847,0.11809681,-0.30294079,-0.01603809,0.03851801,0.04192343,0.02257896,-0.07371495,0.10920540,-0.02003828,-0.07083133,-0.00517759
2.56666667,0.11837725,0.11677324,-0.30114785,-0.01635693,0.03735776,0.04184953,0.02181111,-0.07882324,0.10977482,-0.01895999,-0.06953479,-0.00554665
2.58333333,0.11885562,0.11536440,-0.29935248,-0.01665747,0.03622048,0.04177011,0.02109959,-0.08386955,0.10997283,-0.01785446,-0.06814955,-0.00587720
